shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,numberfonttype,teamcolortertb,jerseynumbercolorterg,shortsnumbercolorprimb,jerseynamefonttype,jerseynamelayouttype,jerseynumbercolorterr,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,shortsnumberfonttype,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,teamkitid,teamcolorprimpercent,teamcolorsecpercent,year,teamtechid,isembargoed,hasadvertisingkit,dlc,teamcolortertpercent,shortstyle,jerseyfit
0,0,172,0,0,0,0,0,0,188,0,0,0,35,0,0,0,0,0,0,0,0,50,0,188,0,35,0,0,0,50,18,0,0,172,0,0,0,0,0,35,0,0,5,-1,0,0,7484,94,94,0,6112,0,0,0,99,0,0
0,0,99,0,0,0,0,0,0,13,0,0,0,35,0,0,0,0,0,0,0,0,134,0,13,0,35,0,0,0,134,18,0,0,99,0,0,0,0,0,35,0,0,5,-1,0,0,7485,98,98,0,6113,0,0,0,99,0,0
0,0,159,0,0,0,0,0,0,229,0,0,0,25,0,0,0,0,0,0,0,0,218,0,229,0,25,0,0,0,218,18,0,0,159,0,0,0,0,0,25,0,0,5,-1,0,0,7486,98,98,0,6114,0,0,0,99,0,0
0,0,30,0,0,0,0,0,0,30,0,0,0,25,0,0,0,0,0,0,0,0,30,0,30,0,25,0,0,0,30,18,0,0,30,0,0,0,0,0,25,0,0,5,-1,0,0,7487,98,98,0,6115,0,0,0,99,0,0
0,0,172,0,0,0,0,0,0,188,0,0,0,25,0,0,0,0,0,0,0,0,38,0,188,0,25,0,0,0,38,18,0,0,172,0,0,0,0,0,25,0,0,5,-1,0,0,7488,94,94,0,6116,0,0,0,99,0,0
0,0,99,0,0,0,0,0,0,13,0,0,0,25,0,0,0,0,0,0,0,0,134,0,13,0,25,0,0,0,134,18,0,0,99,0,0,0,0,0,25,0,0,5,-1,0,0,7489,98,98,0,6117,0,0,0,99,0,0
0,220,25,0,0,255,220,220,255,25,20,220,1,22,20,220,0,0,20,220,0,0,25,0,25,255,22,255,0,20,25,7,20,0,25,0,1,255,0,20,22,255,0,5,-1,0,0,7288,100,100,0,6300,0,0,0,99,0,0
0,220,32,0,0,255,220,220,255,198,20,220,1,25,20,220,0,0,20,220,0,0,233,0,198,255,25,255,0,20,233,7,20,0,32,0,1,255,0,20,25,255,0,5,-1,0,0,7289,97,97,0,6301,0,0,0,99,0,0
0,220,211,0,0,255,220,220,255,158,20,220,1,25,20,220,0,0,20,220,0,0,33,0,158,255,25,255,0,20,33,7,20,0,211,0,1,255,0,20,25,255,0,5,-1,0,0,7290,97,97,0,6302,0,0,0,99,0,0
0,220,44,0,0,255,220,220,255,23,20,220,1,25,20,220,0,0,20,220,0,0,244,0,23,255,25,255,0,20,244,7,20,0,44,0,1,255,0,20,25,255,0,5,-1,0,0,7291,97,97,0,6303,0,0,0,99,0,0
0,220,44,0,0,255,220,220,255,192,20,220,1,25,20,220,0,0,20,220,0,0,137,0,192,255,25,255,0,20,137,7,20,0,44,0,1,255,0,20,25,255,0,5,-1,0,0,7292,97,97,0,6304,0,0,0,99,0,0
0,230,88,0,0,230,230,230,230,152,20,230,1,24,20,230,6,1,20,230,0,0,152,230,216,230,24,230,0,20,232,0,20,230,152,0,6,230,230,20,24,230,0,6,-1,0,0,3845,0,0,0,7000,0,0,0,0,0,0
0,230,232,0,0,230,230,230,230,224,20,230,1,24,20,230,6,1,20,230,0,0,224,230,96,230,24,230,0,20,40,0,20,230,224,0,6,230,230,20,24,230,0,7,-1,0,0,3846,0,0,0,7000,0,0,0,0,0,0
0,230,232,0,0,230,230,230,230,224,20,230,1,24,20,230,6,1,20,230,0,0,224,230,96,230,24,230,0,20,40,0,20,230,224,0,6,230,230,20,24,230,0,9,-1,0,0,8387,0,0,0,7000,0,0,0,0,0,0
1,220,2,0,0,255,12,12,12,187,220,220,82,33,12,220,51,0,12,12,0,1,225,12,142,12,33,213,0,220,178,7,220,12,2,0,82,0,12,12,33,12,0,0,-1,0,0,5227,88,7,0,7200,0,0,0,87,0,0
1,220,108,0,0,236,220,220,140,38,220,220,82,123,220,220,51,0,220,220,0,1,53,220,59,0,215,0,0,220,194,7,220,220,97,0,82,140,220,220,69,236,0,2,-1,0,0,5229,50,46,0,7200,0,0,0,94,0,0
1,220,2,0,0,255,12,12,12,187,220,220,82,33,12,220,51,0,12,12,0,1,225,12,142,12,33,213,0,220,178,7,220,12,2,0,82,0,12,12,33,12,0,0,-1,0,0,6168,88,7,0,7201,0,0,0,87,0,0
1,242,0,0,0,0,255,242,136,89,0,255,82,156,242,0,51,0,255,0,0,1,0,242,218,96,0,96,0,255,230,7,242,255,132,0,82,136,0,0,109,0,0,1,-1,0,0,5228,86,11,0,7201,0,0,0,80,0,0
1,220,108,0,0,236,220,220,140,38,220,220,82,117,220,220,51,0,220,220,0,1,54,220,59,0,210,0,0,220,194,7,220,220,97,0,82,140,220,220,66,236,0,2,-1,0,0,5230,50,46,0,7201,0,0,0,99,0,0
1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,233,235,233,0,226,0,0,0,0,0,0,235,0,0,12,0,235,0,0,0,0,0,-1,0,0,4599,61,37,0,7509,0,0,0,81,0,0
1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,233,235,233,0,226,0,0,0,0,7,0,235,0,0,12,0,235,0,0,0,0,0,-1,0,0,4600,62,37,0,7510,0,0,0,81,0,0
1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,233,235,233,0,226,0,0,0,0,0,0,235,0,0,12,0,235,0,0,0,0,0,-1,0,0,4601,55,44,0,7511,0,0,0,81,0,0
1,220,0,0,0,255,220,220,255,0,20,220,12,0,20,220,0,0,20,220,0,1,254,219,254,255,252,255,0,20,0,0,20,219,0,0,12,255,219,20,0,255,0,0,-1,0,0,6699,74,21,0,7512,0,0,0,76,0,0
1,220,0,0,0,255,220,220,255,0,20,220,12,0,20,220,0,0,20,220,0,1,254,219,254,255,0,255,0,20,0,7,20,219,0,0,12,255,219,20,253,255,0,0,-1,0,0,6700,60,35,0,7513,0,0,0,92,0,0
1,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,254,0,175,0,253,0,0,0,11,7,0,0,0,0,12,0,0,0,0,0,0,0,-1,0,0,8010,91,6,0,7514,0,0,0,97,0,0
1,0,0,0,0,0,0,0,0,254,0,0,11,0,0,0,0,0,0,0,0,1,0,0,1,0,254,0,0,0,252,0,0,0,0,0,12,0,0,0,0,0,0,0,-1,0,0,8011,56,24,0,7515,0,0,0,97,0,0
1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,254,0,255,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,254,0,0,0,-1,0,0,8012,91,8,0,7516,0,0,0,97,0,0
1,0,223,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,254,0,2,0,252,0,0,0,3,7,0,0,0,0,12,0,0,0,0,0,0,0,-1,0,0,8013,77,8,0,7517,0,0,0,97,0,0
1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,254,0,254,0,253,0,0,0,0,15,0,0,0,0,12,0,0,0,0,0,0,0,-1,0,0,8014,92,6,0,7518,0,0,0,96,0,0
0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,254,0,253,0,254,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,-1,0,0,8015,65,21,0,7519,0,0,0,98,0,0
1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,230,235,230,0,233,0,0,0,0,0,0,235,0,0,12,0,235,0,0,0,0,0,-1,0,0,4212,67,32,0,7551,0,0,0,99,0,0
1,220,0,0,0,255,220,220,255,0,20,220,12,0,20,220,0,0,20,220,0,1,254,220,254,255,249,255,0,20,0,11,20,220,0,0,12,255,220,20,0,255,0,0,-1,0,0,6040,83,16,0,7565,0,0,0,88,0,0
1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,254,0,254,0,254,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,-1,0,0,8021,60,39,0,7570,0,0,0,92,0,0
1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,254,0,254,0,254,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,-1,0,0,8022,84,14,0,7571,0,0,0,96,0,0
1,220,0,0,0,255,220,220,255,2,20,220,12,0,20,220,0,0,20,220,0,1,254,235,255,255,250,255,0,20,0,7,20,235,0,0,12,255,235,20,0,255,0,0,-1,0,0,5188,89,9,0,7613,0,0,0,99,0,0
1,12,1,0,0,255,220,220,12,254,12,12,12,0,20,12,0,0,20,220,0,1,1,220,4,12,250,255,0,12,252,0,12,220,1,0,12,255,220,20,0,12,0,0,-1,0,0,6043,80,12,0,7616,0,0,0,95,0,0
1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,249,0,254,0,253,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,-1,0,0,8016,72,26,0,7621,0,0,0,95,0,0
1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,212,0,0,0,218,0,0,0,212,0,0,0,0,0,12,0,0,0,0,0,0,0,-1,0,0,8017,96,96,0,7622,0,0,0,95,0,0
1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,253,0,254,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,254,0,0,0,-1,0,0,8018,66,25,0,7623,0,0,0,93,0,0
1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,250,235,255,0,252,0,0,0,0,7,0,235,0,0,12,0,235,0,0,0,0,0,-1,0,0,5185,88,10,0,7658,0,0,0,95,0,0
1,220,0,0,0,255,220,220,255,0,20,220,12,0,20,220,0,0,20,220,0,1,193,219,230,255,217,255,0,20,0,7,20,219,0,0,12,255,219,20,0,255,0,0,-1,0,0,6701,90,9,0,7663,0,0,0,96,0,0
1,220,0,0,0,255,220,220,255,254,20,220,12,0,20,220,0,0,20,220,0,1,0,255,0,255,0,255,0,20,254,0,20,255,0,0,12,255,255,20,253,255,0,0,-1,0,0,6702,52,45,0,7664,0,0,0,85,0,0
1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,1,253,0,1,0,0,0,0,0,253,7,0,0,0,0,12,0,0,0,255,0,0,0,-1,0,0,8019,81,81,0,7665,0,0,0,99,0,0
1,0,155,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,254,0,91,0,253,0,0,0,3,13,0,0,0,0,12,0,0,0,0,0,0,0,-1,0,0,8020,73,14,0,7666,0,0,0,93,0,0
1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,232,235,0,0,226,0,0,0,232,0,0,235,0,0,12,0,235,0,0,0,0,0,-1,0,0,4203,92,92,0,7705,0,0,0,95,0,0
1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,232,235,232,0,233,0,0,0,1,0,0,235,0,0,12,0,235,0,0,0,0,0,-1,0,0,4202,88,10,0,7706,0,0,0,93,0,0
1,220,230,0,0,220,220,220,220,52,220,220,1,26,220,220,1,0,220,220,0,1,42,220,230,220,26,220,0,220,230,0,220,220,114,0,1,220,220,220,26,220,0,0,-1,0,0,4656,87,12,0,10019,0,0,0,90,0,0
1,220,116,0,0,0,0,71,220,230,220,220,1,110,71,220,1,0,0,182,0,1,230,71,47,220,41,71,0,220,38,0,220,0,230,0,1,182,182,182,51,220,0,1,-1,0,0,4655,87,12,0,10019,0,0,0,91,0,0
1,220,26,0,0,220,220,220,220,229,220,220,1,93,220,220,1,0,220,220,0,1,90,220,26,220,89,220,0,220,26,0,220,220,94,0,1,220,220,220,228,220,0,2,-1,0,0,4736,91,8,0,10019,0,0,0,90,0,0
1,220,72,0,0,76,32,107,138,177,12,220,84,154,220,220,44,0,220,187,0,1,232,107,216,138,0,122,0,12,240,19,12,32,4,0,84,187,178,220,65,138,0,0,-1,0,0,5111,59,36,0,10020,0,0,0,96,0,0
0,220,153,0,0,138,220,220,138,82,12,220,84,198,12,220,44,0,12,220,0,1,23,220,82,138,198,138,0,12,23,19,12,220,153,0,84,138,220,12,198,138,0,1,-1,0,0,5112,98,98,0,10020,0,0,0,99,0,0
0,12,28,0,0,138,12,12,138,218,220,12,84,67,220,12,44,0,220,12,0,1,116,12,29,138,95,138,0,220,28,0,220,12,82,0,84,138,12,220,211,138,0,2,-1,0,0,5636,81,17,0,10020,0,0,0,90,0,0
1,220,166,0,0,220,220,220,220,42,220,220,98,164,220,220,7,0,220,220,0,1,29,220,101,220,0,220,0,220,32,3,220,220,62,0,98,220,220,220,78,220,0,0,-1,0,0,3373,52,43,0,10029,0,0,0,87,0,0
1,100,167,0,0,8,8,100,169,224,169,8,98,226,100,169,7,0,8,169,0,1,224,100,101,100,226,100,0,8,17,11,100,8,225,0,98,169,169,169,226,8,0,1,-1,0,0,3372,93,5,0,10029,0,0,0,86,0,0
1,12,32,0,0,12,12,12,12,223,12,12,98,79,12,12,7,0,12,12,0,1,219,12,32,12,215,12,0,12,32,4,12,12,90,0,98,12,12,12,220,12,0,2,-1,0,0,4687,93,5,0,10029,0,0,0,88,0,0
1,220,57,0,0,28,28,36,220,122,220,220,98,48,36,220,7,0,28,53,0,1,237,36,39,220,30,36,0,220,34,13,220,28,21,0,98,53,53,53,33,220,0,3,-1,0,0,3939,91,6,0,10029,0,0,0,99,0,0
1,220,157,0,0,220,220,220,220,30,220,220,4,25,220,220,2,0,220,220,0,1,30,220,85,220,25,220,0,220,16,7,220,220,30,0,4,220,220,220,25,220,0,0,-1,0,0,1223,90,5,0,10030,0,1,0,92,0,0
1,220,36,0,0,220,220,220,220,22,220,220,4,32,220,220,2,0,220,220,0,1,216,220,13,220,117,220,0,220,128,0,220,220,44,0,4,220,220,220,12,220,0,1,-1,0,0,5273,63,25,0,10030,0,1,0,100,0,0
1,12,58,0,0,12,12,12,12,243,12,12,4,49,12,12,2,0,12,12,0,1,236,12,243,12,233,12,0,12,236,0,12,12,58,0,4,12,12,12,241,12,0,2,-1,0,0,1224,100,100,0,10030,0,0,0,90,0,0
1,220,219,0,0,12,220,220,220,30,220,220,1,25,12,220,1,0,12,220,0,1,30,220,219,220,25,12,0,220,219,0,220,220,30,0,1,12,220,12,25,220,0,0,-1,0,0,4425,68,31,0,10031,0,0,0,92,0,0
1,12,27,0,0,12,12,12,12,147,12,12,1,21,12,12,1,0,12,12,0,1,228,12,27,12,218,12,0,12,27,0,12,12,28,0,1,12,12,12,113,12,0,1,-1,0,0,4426,70,28,0,10031,0,0,0,92,0,0
1,220,218,0,0,220,220,220,220,61,220,220,1,7,220,220,1,0,220,220,0,1,6,220,218,220,7,220,0,220,218,0,220,220,6,0,1,220,220,220,60,220,0,2,-1,0,0,8558,93,6,0,10031,0,0,0,78,0,0
0,220,226,0,0,220,220,220,220,33,220,220,9,25,220,220,6,0,220,220,0,1,32,220,228,220,25,220,0,220,228,7,220,220,34,0,9,220,220,220,25,220,0,0,-1,0,0,1225,85,11,0,10032,0,0,0,89,0,0
0,12,30,0,0,12,12,12,12,230,12,12,9,227,12,12,6,0,12,12,0,1,229,12,29,12,227,12,0,12,29,11,12,12,229,0,9,12,12,12,227,12,0,1,-1,0,0,1226,89,6,0,10032,0,0,0,97,0,0
0,12,71,0,0,12,12,12,12,173,12,12,9,60,12,12,6,0,12,12,0,1,120,12,173,12,102,12,0,12,120,0,12,12,71,0,9,12,12,12,161,12,0,2,-1,0,0,7309,100,100,0,10032,0,0,0,100,0,0
1,71,185,0,0,220,220,220,182,73,182,0,8,226,220,182,1,0,220,220,0,1,20,220,73,71,226,220,0,0,20,7,71,220,185,0,8,220,220,220,226,0,0,0,-1,0,0,3450,96,96,0,15001,0,0,0,89,0,0
1,220,43,0,0,220,220,220,220,40,220,220,8,38,220,220,1,0,220,220,0,1,181,220,40,220,175,220,0,220,181,7,220,220,43,0,8,220,220,220,35,220,0,1,-1,0,0,3451,95,95,0,15001,0,0,0,90,0,0
1,220,226,0,0,220,220,220,220,123,220,220,8,86,220,220,1,0,220,220,0,1,12,220,226,220,10,220,0,220,225,0,220,220,103,0,8,220,220,220,102,220,0,2,-1,0,0,7918,82,17,0,15001,0,0,0,92,0,0
1,220,227,0,0,220,220,220,220,23,220,220,2,43,220,220,1,0,220,220,0,1,238,220,226,220,235,220,0,220,228,7,220,220,52,0,2,220,220,220,19,220,0,0,-1,0,0,1227,90,6,0,15005,0,0,0,96,0,0
1,12,66,0,0,12,12,12,12,229,12,12,2,225,12,12,1,0,12,12,0,1,229,12,19,12,225,12,0,12,186,7,12,12,229,0,2,12,12,12,225,12,0,1,-1,0,0,1228,80,12,0,15005,0,0,0,96,0,0
1,220,201,0,0,220,220,220,220,139,220,220,2,193,220,220,1,0,220,220,0,1,65,220,139,220,56,220,0,220,65,0,220,220,201,0,2,220,220,220,122,220,0,2,-1,0,0,5637,100,100,0,15005,0,0,0,92,0,0
0,220,30,0,0,12,12,12,220,229,220,220,7,36,12,220,1,0,12,12,0,1,229,12,30,220,36,12,0,220,30,7,220,12,229,0,7,12,12,12,36,220,0,0,-1,0,0,1229,81,15,0,15009,0,1,0,96,0,0
0,220,30,0,0,220,220,220,220,27,220,220,7,41,220,220,1,0,220,220,0,1,227,220,30,220,231,220,0,220,30,7,220,220,34,0,7,220,220,220,32,220,0,1,-1,0,0,1230,80,15,0,15009,0,1,0,97,0,0
0,220,31,0,0,220,220,220,220,30,220,220,7,36,220,220,1,0,220,220,0,1,30,220,30,220,36,220,0,220,30,0,220,220,31,0,7,220,220,220,36,220,0,2,-1,0,0,6555,91,91,0,15009,0,1,0,99,0,0
1,32,44,0,0,12,194,32,12,230,12,194,105,226,12,38,55,1,12,38,0,1,230,32,37,12,226,12,0,12,204,19,12,194,230,0,105,12,38,12,226,12,0,0,-1,0,0,8430,89,8,0,15012,0,0,0,97,0,0
1,220,213,0,0,51,220,220,92,54,92,220,105,80,56,220,55,1,51,220,0,1,50,220,145,56,44,56,0,51,0,0,56,220,92,0,105,92,220,92,47,51,0,1,-1,0,0,8431,89,8,0,15012,0,0,0,97,0,0
1,12,49,0,0,210,12,12,49,157,49,12,105,42,157,12,55,1,210,12,0,1,210,12,157,157,204,157,0,210,210,7,157,12,49,0,105,49,12,49,144,210,0,2,-1,0,0,8432,91,91,0,15012,0,0,0,95,0,0
1,220,30,0,0,220,12,12,12,208,220,220,23,25,12,220,49,0,12,12,0,1,229,12,30,12,25,220,0,220,30,0,220,12,47,0,89,220,12,12,25,12,0,0,-1,0,0,3946,66,31,0,15015,0,1,0,91,0,0
1,220,228,0,0,12,220,220,12,184,220,220,23,196,220,220,49,0,220,220,0,1,22,220,228,12,18,12,0,220,227,21,220,220,204,0,89,12,220,220,172,12,0,1,-1,0,0,3945,90,6,0,15015,0,1,0,100,0,0
1,12,50,0,0,220,12,12,220,177,12,12,23,43,12,12,49,0,12,12,0,1,94,12,177,220,83,220,0,12,94,20,12,12,50,0,89,220,12,12,167,220,0,2,-1,0,0,5638,96,96,0,15015,0,1,0,100,0,0
1,32,230,0,0,175,220,220,220,32,220,175,105,226,32,37,55,1,175,220,0,1,194,220,230,220,226,32,0,220,231,19,220,220,37,0,105,37,220,37,226,220,0,0,-1,0,0,1707,86,12,0,15019,0,0,0,96,0,0
1,220,230,0,0,220,212,13,12,30,12,220,105,25,220,220,55,1,220,13,0,1,30,13,230,12,25,220,0,12,230,0,12,212,30,0,105,220,13,220,25,12,0,1,-1,0,0,1708,59,37,0,15019,0,0,0,96,0,0
1,12,30,0,0,202,12,12,33,189,33,12,105,38,165,12,55,1,202,12,0,1,227,12,30,165,222,165,0,202,30,7,165,12,45,0,105,33,12,33,178,202,0,2,-1,0,0,1888,87,9,0,15019,0,0,0,95,0,0
1,220,225,0,0,180,220,220,180,80,180,220,60,127,180,220,33,0,180,220,0,1,16,220,229,180,13,180,0,180,230,7,180,220,146,0,60,180,220,180,69,180,0,0,-1,0,0,5877,84,12,0,15029,0,1,0,83,0,0
1,62,229,0,0,15,22,62,79,229,90,22,60,226,42,111,33,0,20,111,0,1,230,62,229,38,226,38,0,20,230,7,42,22,229,0,60,79,111,90,226,15,0,1,-1,0,0,5878,95,95,0,15029,0,1,0,95,0,0
1,220,57,0,0,180,220,220,180,42,180,220,60,49,180,220,33,0,180,220,0,1,227,220,42,180,222,180,0,180,227,7,180,220,57,0,60,180,220,180,35,180,0,2,-1,0,0,5879,92,92,0,15029,0,1,0,95,0,0
1,220,229,0,0,166,193,19,220,23,220,220,6,19,0,220,1,0,166,19,0,0,202,19,229,220,193,0,0,220,229,7,220,193,23,0,6,5,19,5,19,220,0,0,-1,0,0,3691,64,25,0,100081,0,1,0,79,0,0
1,19,48,0,0,166,193,19,5,230,5,193,6,226,0,19,1,0,166,19,0,0,230,19,28,0,226,0,0,166,19,7,0,193,230,0,6,5,19,5,226,166,0,1,-1,0,0,3692,88,7,0,100081,0,1,0,93,0,0
1,220,227,0,0,220,220,220,220,140,220,220,6,0,220,220,1,0,220,220,0,0,0,220,228,220,0,220,0,220,227,0,220,220,0,0,6,220,220,220,104,220,0,2,-1,0,0,3998,82,17,0,100081,0,0,0,92,0,0
1,220,230,0,0,220,220,220,220,54,220,220,1,145,220,220,1,0,220,220,0,1,2,220,230,220,3,220,0,220,230,7,220,220,167,0,1,220,220,220,45,220,0,0,-1,0,0,7479,67,27,0,100325,0,0,0,89,0,0
1,12,2,0,0,12,12,12,12,213,12,12,1,2,12,12,1,0,12,12,0,1,244,12,213,12,243,12,0,12,244,0,12,12,2,0,1,12,12,12,206,12,0,1,-1,0,0,7480,92,92,0,100325,0,0,0,92,0,0
1,220,229,0,0,220,220,220,220,27,220,220,1,39,220,220,1,0,220,220,0,1,222,220,229,220,221,220,0,220,229,0,220,220,45,0,1,220,220,220,24,220,0,2,-1,0,0,7481,92,5,0,100325,0,0,0,85,0,0
1,0,17,0,0,149,149,0,0,229,0,149,6,225,0,0,10,0,149,0,0,1,229,0,15,0,225,0,0,149,151,0,0,149,229,0,6,0,0,0,225,149,0,0,-1,0,0,1233,58,37,0,100409,0,0,0,99,3,0
1,12,29,0,0,220,220,220,12,141,12,12,6,226,220,12,10,0,220,220,0,1,5,220,81,12,226,220,0,12,7,7,12,220,44,0,6,220,220,220,226,12,0,1,-1,0,0,1234,55,42,0,100409,0,0,0,99,3,0
1,220,190,0,0,220,220,220,220,140,220,220,6,180,220,220,10,0,220,220,0,1,68,220,140,220,56,220,0,220,68,0,220,220,190,0,6,220,220,220,121,220,0,2,-1,0,0,4685,97,97,0,100409,0,0,0,99,3,0
1,220,70,0,0,220,220,220,220,105,220,220,6,25,220,220,10,0,220,220,0,1,104,220,70,220,25,220,0,220,68,7,220,220,105,0,6,220,220,220,25,220,0,3,-1,0,0,4684,75,21,0,100409,0,0,0,99,3,0
1,220,37,0,0,220,220,220,220,0,220,220,4,36,220,220,6,0,220,220,0,1,211,220,0,220,212,220,0,220,211,0,220,220,37,0,4,220,220,220,0,220,0,0,-1,0,0,8471,89,89,0,100424,0,0,0,100,0,0
1,220,230,0,0,12,12,12,220,230,220,220,4,30,12,220,6,0,12,12,0,1,230,12,230,220,30,12,0,220,230,0,220,12,230,0,4,12,12,12,30,220,0,1,-1,0,0,8472,89,89,0,100424,0,0,0,100,0,0
1,220,132,0,0,220,220,220,220,172,220,220,4,208,220,220,6,0,220,220,0,1,0,220,239,220,1,220,0,220,229,0,220,220,215,0,4,220,220,220,160,220,0,2,-1,0,0,8473,92,6,0,100424,0,0,0,92,0,0
1,220,33,0,0,12,12,12,220,230,219,220,10,25,12,220,1,0,12,12,0,1,230,12,31,220,25,12,0,219,30,7,219,12,230,0,10,12,12,12,25,220,0,0,-1,0,0,1235,52,29,0,100634,0,0,0,87,0,0
1,220,226,0,0,220,220,220,220,90,220,220,10,102,220,220,1,0,220,220,0,1,41,220,173,220,34,220,0,220,25,7,220,220,120,0,10,220,220,220,76,220,0,1,-1,0,0,1236,75,21,0,100634,0,0,0,91,0,0
1,12,121,0,0,12,12,12,12,221,12,12,10,106,12,12,1,0,12,12,0,1,177,12,221,12,170,12,0,12,177,3,12,12,121,0,10,12,12,12,218,12,0,2,-1,0,0,4677,97,97,0,100634,0,0,0,99,0,0
0,220,49,0,0,12,12,12,220,230,220,220,8,26,12,220,1,0,12,12,0,0,230,12,37,220,26,12,0,220,220,11,220,12,230,0,8,12,12,12,26,220,0,0,-1,0,0,1237,50,44,0,100646,0,0,0,99,0,0
0,12,229,0,0,220,220,220,12,32,12,12,8,226,220,12,1,0,220,220,0,0,11,220,229,12,226,220,0,12,229,11,12,220,103,0,8,220,220,220,226,12,0,1,-1,0,0,1238,85,13,0,100646,0,0,0,97,0,0
0,220,107,0,0,220,220,220,220,30,220,220,8,26,220,220,1,0,220,220,0,0,30,220,161,220,26,220,0,220,200,0,220,220,30,0,8,220,220,220,26,220,0,2,-1,0,0,7844,89,6,0,100646,0,0,0,97,0,0
1,220,30,0,0,12,12,12,12,202,12,220,51,25,12,220,7,0,12,12,0,1,230,12,31,12,25,12,0,12,31,7,12,12,23,0,9,12,12,12,25,12,0,0,-1,0,0,3375,82,15,0,100651,0,0,0,98,0,0
1,69,164,0,0,33,33,69,133,230,133,33,51,226,69,141,7,0,33,141,0,1,230,69,83,67,226,69,0,55,17,7,67,33,230,0,9,141,141,141,226,55,0,1,-1,0,0,3374,80,16,0,100651,0,0,0,98,0,0
1,220,38,0,0,220,220,220,220,23,220,220,51,31,220,220,7,0,220,220,0,1,230,220,23,220,226,220,0,220,230,7,220,220,38,0,9,220,220,220,19,220,0,2,-1,0,0,4698,97,97,0,100651,0,0,0,98,0,0
1,220,57,0,0,220,220,220,220,151,220,220,12,28,220,220,1,0,220,220,0,1,20,220,64,220,161,220,0,220,29,7,220,220,101,0,12,220,220,220,11,220,0,0,-1,0,0,3974,59,34,0,100765,0,1,0,100,0,0
1,130,229,0,0,130,130,130,130,229,130,130,12,225,130,130,1,0,130,130,0,1,229,130,229,130,225,130,0,130,229,7,130,130,229,0,12,130,130,130,225,130,0,1,-1,0,0,3973,95,95,0,100765,0,1,0,98,0,0
1,12,10,0,0,12,12,12,12,155,12,12,12,0,12,12,1,0,12,12,0,1,238,12,11,12,237,12,0,12,11,0,12,12,0,0,12,12,12,12,155,12,0,2,-1,0,0,5643,84,14,0,100765,0,0,0,92,0,0
1,218,32,0,0,240,240,218,40,164,40,240,8,88,218,40,1,0,240,40,0,1,58,218,33,218,50,218,0,240,31,0,218,240,104,0,8,40,40,40,149,240,0,0,-1,0,0,4183,82,10,0,100766,0,0,0,72,0,0
