teamid,playerid,tournamentid,unk1,avg,app,goals,unk2,assists,unk3,yellowcards,redcards,unk6,unk7,cleansheets,unk9,unk10,unk11,unk12,unk13,date1,date2,date3
7,54050,565,120,60,1,0,0,0,0,0,0,0,2,0,1,0,60,0,0,20210825,0,0
7,228717,565,120,70,1,1,0,0,0,0,0,0,2,0,1,0,70,1,0,20210825,0,0
7,208339,565,120,70,1,1,0,0,0,0,0,0,2,0,1,0,70,1,0,20210825,0,0
7,207599,565,194,58,2,0,0,0,0,0,0,0,4,0,1,0,62,0,0,20210921,20210825,0
7,211354,565,122,58,2,0,0,0,0,0,0,0,3,0,1,0,60,0,0,20210921,20210825,0
19,280602,565,120,58,1,0,0,0,0,0,0,0,2,0,1,0,58,0,0,20210825,0,0
19,221456,565,120,57,1,0,0,0,0,1,0,0,2,0,1,0,57,0,0,20210825,0,0
19,281858,565,120,58,1,0,0,0,0,0,0,0,2,0,1,0,58,0,0,20210825,0,0
19,225908,565,120,58,1,0,0,0,0,0,0,0,2,0,1,0,58,0,0,20210825,0,0
19,203485,565,120,56,1,0,0,0,0,1,0,0,2,0,1,0,56,0,0,20210825,0,0
19,200054,565,68,73,1,0,0,0,0,0,0,0,0,1,1,0,73,0,0,20210825,0,0
19,186801,565,120,58,1,0,0,0,0,0,0,0,2,0,1,0,58,0,0,20210825,0,0
19,221346,565,120,63,1,0,0,1,0,0,0,0,2,0,1,0,63,0,0,20210825,0,0
19,226430,565,120,60,1,0,0,0,0,0,0,0,2,0,1,0,60,0,0,20210825,0,0
19,235450,565,120,67,1,1,0,0,0,0,0,0,2,0,1,0,67,1,0,20210825,0,0
19,201818,565,120,74,1,1,0,0,1,0,0,0,2,0,1,0,74,1,0,20210825,0,0
19,280162,565,52,57,1,0,0,0,0,0,0,0,2,0,1,0,57,0,0,20210825,0,0
1803,238816,565,36,75,1,1,0,0,0,0,0,0,0,0,1,0,75,1,0,20210825,0,0
14,284550,565,90,54,1,0,0,0,0,0,0,0,2,0,1,0,54,0,0,20210825,0,0
14,283873,565,90,53,1,0,0,0,0,1,0,0,2,0,1,0,53,0,0,20210825,0,0
14,171831,565,62,57,1,0,0,0,0,0,0,0,1,0,1,0,57,0,0,20210825,0,0
14,219948,565,90,68,1,1,0,0,0,0,0,0,2,0,1,0,68,1,0,20210825,0,0
1793,282089,565,90,67,1,0,0,0,0,0,0,0,1,0,1,0,67,0,0,20210825,0,0
1793,173752,565,90,77,1,0,0,1,0,0,0,0,1,0,1,0,77,0,0,20210825,0,0
1793,203265,565,180,64,2,0,0,0,0,0,0,0,2,0,1,0,71,0,0,20211026,20210825,0
1793,205185,565,270,68,3,0,0,0,0,0,0,0,2,1,1,0,71,0,0,20211026,20210922,20210825
1793,283672,565,137,66,2,0,0,0,0,0,0,0,1,1,1,0,58,0,0,20210922,20210825,0
1793,281156,565,270,68,3,0,0,1,0,1,0,0,2,1,1,0,65,0,0,20211026,20210922,20210825
1793,211595,565,270,66,3,0,0,0,0,0,0,0,2,1,1,0,68,0,0,20211026,20210922,20210825
1793,283470,565,248,67,3,1,0,0,0,0,0,0,2,1,1,0,78,0,1,20211026,20210922,20210825
1793,207645,565,161,66,2,0,0,0,0,0,0,0,1,1,1,0,73,0,0,20211026,20210825,0
1793,230978,565,180,81,2,1,0,1,0,0,0,0,1,1,1,0,82,1,0,20210922,20210825,0
1793,282238,565,180,70,3,1,0,0,1,0,0,0,1,0,1,0,83,0,1,20211026,20210922,20210825
1793,208459,565,83,58,2,0,0,0,0,0,1,0,1,0,1,0,68,0,0,20211026,20210825,0
91,211299,565,120,60,1,0,0,0,0,0,0,0,1,0,1,0,60,0,0,20210825,0,0
91,186330,565,185,60,2,0,0,0,0,0,0,0,3,0,1,0,59,0,0,20210922,20210825,0
91,163156,565,53,53,1,0,0,0,0,0,0,0,1,0,1,0,53,0,0,20210825,0,0
91,204353,565,80,60,1,0,0,0,0,0,0,0,1,0,1,0,60,0,0,20210825,0,0
91,198379,565,223,54,2,0,0,0,0,1,0,0,4,0,1,0,57,0,0,20210922,20210825,0
91,201908,565,122,67,2,0,0,0,0,0,0,0,1,1,1,0,68,0,0,20210922,20210825,0
1938,281045,565,35,59,1,0,0,0,0,0,0,0,1,0,1,0,59,0,0,20210825,0,0
1804,282096,565,300,69,3,0,0,0,0,0,0,0,2,1,1,0,68,0,0,20211027,20210921,20210825
1871,169195,185,23,62,1,0,0,0,0,0,0,0,1,0,2,0,62,0,0,20210826,0,0
1871,211227,185,35,57,1,0,0,0,0,0,0,0,1,0,2,0,57,0,0,20210826,0,0
1871,230121,185,12,57,1,0,0,0,0,0,0,0,1,0,2,0,57,0,0,20210826,0,0
72,283136,185,142,68,4,0,0,2,0,0,0,0,2,0,1,1140868096,78,0,0,20220217,20211125,20211104
700,185119,185,19,62,1,0,0,0,0,0,0,0,1,0,2,0,62,0,0,20210826,0,0
457,284402,185,283,68,5,1,0,1,1,0,0,0,3,1,2,3866690,63,0,0,20220224,20211125,20211021
457,233231,185,153,63,5,0,0,0,0,0,0,0,2,0,6,4080128,61,0,0,20211209,20211104,20211021
1572,236845,185,33,70,1,0,0,0,0,0,0,0,0,0,2,0,70,0,0,20210826,0,0
1572,237345,185,30,66,1,0,0,0,0,0,0,0,0,0,2,0,66,0,0,20210826,0,0
1572,281229,185,21,70,1,0,0,0,0,0,0,0,0,0,2,0,70,0,0,20210826,0,0
298,202175,185,73,63,3,0,0,0,0,0,0,0,2,0,2,1056964608,62,0,0,20210930,20210916,20210826
110745,224885,185,41,58,1,0,0,0,0,0,0,0,1,0,2,0,58,0,0,20210826,0,0
110745,208422,185,31,62,1,0,0,0,0,0,0,0,1,0,2,0,62,0,0,20210826,0,0
280,234987,185,213,67,6,0,0,0,0,0,0,0,1,0,1,1128464384,69,0,0,20220217,20211209,20211125
1463,238263,185,21,58,1,0,0,0,0,0,0,0,1,0,2,0,58,0,0,20210826,0,0
1909,181780,185,72,68,2,0,0,1,0,0,0,0,1,0,5,18176,65,0,0,20211125,20210826,0
1909,232901,185,92,62,4,0,0,0,0,0,0,0,3,0,4,960888832,62,0,0,20211104,20211021,20210930
81,281313,185,37,62,1,0,0,0,0,0,0,0,1,0,2,0,62,0,0,20210826,0,0
461,280864,185,58,65,4,0,0,0,0,0,0,0,1,0,5,4343296,62,0,0,20211125,20211021,20210930
111092,206281,185,43,61,1,0,0,0,0,0,0,0,1,0,2,0,61,0,0,20210826,0,0
111092,204920,185,17,70,1,0,0,0,0,0,0,0,0,0,2,0,70,0,0,20210826,0,0
819,239402,185,62,60,3,0,0,0,0,0,0,0,3,0,6,973078587,63,0,0,20211209,20211125,20210826
900,210320,185,21,67,1,0,0,0,0,0,0,0,0,0,2,0,67,0,0,20210826,0,0
246,282804,185,78,66,3,0,0,0,1,1,0,0,1,0,1,3997696,66,0,0,20220217,20211104,20210826
47,223273,185,90,75,1,0,0,0,0,0,0,0,0,1,2,0,75,0,0,20210826,0,0
47,202556,185,29,65,1,0,0,0,0,0,0,0,0,0,2,0,65,0,0,20210826,0,0
820,234393,185,44,62,1,0,0,0,0,0,0,0,1,0,2,0,62,0,0,20210826,0,0
315,211457,185,112,63,3,0,0,0,0,0,0,0,2,0,4,3997696,64,0,0,20211104,20210930,20210826
673,218066,185,40,69,1,0,0,1,0,0,0,0,0,0,2,0,69,0,0,20210826,0,0
920,232655,185,44,60,1,0,0,0,0,0,0,0,1,0,2,0,60,0,0,20210826,0,0
920,235907,185,28,60,1,0,0,0,0,0,0,0,1,0,2,0,60,0,0,20210826,0,0
101014,176481,185,89,61,3,0,0,0,0,0,0,0,1,0,4,1027342336,63,0,0,20211104,20211021,20210826
101014,225403,185,181,63,5,0,0,0,0,1,0,0,3,0,6,994443264,60,0,0,20211209,20211125,20211104
702,205049,185,28,72,1,0,0,0,0,0,0,0,0,0,2,0,72,0,0,20210826,0,0
9,282969,185,810,67,9,0,0,0,0,1,0,0,10,2,2,1144014149,75,0,0,20220224,20220217,20211209
9,181291,185,619,65,7,3,0,0,0,1,0,0,10,0,6,877022017,57,0,0,20211209,20211125,20211104
9,200454,185,158,68,4,3,0,0,0,0,0,0,3,0,2,1023428096,72,257,0,20220224,20220217,20211104
15009,230981,185,19,70,1,0,0,0,0,0,0,0,0,0,2,0,70,0,0,20210826,0,0
232,189437,185,22,59,2,0,0,0,0,0,0,0,2,0,1,0,59,0,0,20210916,20210826,0
631,179831,185,32,64,1,0,0,0,0,0,0,0,0,0,2,0,64,0,0,20210826,0,0
631,226585,185,30,64,1,0,0,0,0,0,0,0,0,0,2,0,64,0,0,20210826,0,0
31,193061,185,166,65,5,0,0,0,0,0,0,0,1,0,5,1161510912,65,0,0,20211125,20211104,20211021
1819,225652,185,207,63,6,0,0,0,0,0,0,0,1,0,2,4210753,60,0,0,20220224,20211125,20211021
1889,208157,185,39,61,1,0,0,0,0,0,0,0,0,0,2,0,61,0,0,20210826,0,0
1889,212474,185,34,75,1,1,0,0,0,0,0,0,0,0,2,0,75,1,0,20210826,0,0
110374,209852,185,630,60,7,0,0,0,0,0,0,0,10,0,6,859781176,68,0,0,20211209,20211125,20211104
110374,201878,185,82,60,3,0,0,0,0,0,0,0,3,0,2,973078528,62,0,0,20210930,20210916,20210826
319,191111,185,26,63,1,0,0,0,0,0,0,0,1,0,2,0,63,0,0,20210826,0,0
112218,240223,185,797,63,9,0,0,0,0,1,0,0,10,2,2,894383923,62,0,0,20220224,20220217,20211209
1906,232659,185,88,62,3,0,0,0,0,1,0,0,2,0,4,17152,59,0,0,20211104,20210916,20210826
357,283214,565,90,50,1,0,0,0,0,0,0,0,2,0,1,0,50,0,0,20210826,0,0
1944,280334,565,540,74,6,0,0,0,0,0,0,5,2,4,1,1275068416,69,0,0,20220227,20220126,20220112
1944,280189,565,660,75,7,0,0,1,0,1,0,0,2,4,1,1476395008,72,0,0,20220227,20220126,20220112
1944,280442,565,643,74,7,1,0,0,1,1,0,0,2,4,1,1308622848,58,0,0,20220227,20220126,20220112
1944,280021,565,480,76,5,0,0,0,0,1,0,0,1,3,1,0,79,0,0,20220112,20211130,20211026
1944,280025,565,506,71,6,0,0,0,0,2,0,0,2,4,1,1241513984,72,0,0,20220227,20220126,20220112
1944,282103,565,450,74,5,0,0,1,1,1,0,0,2,3,1,1224736768,68,0,0,20220227,20220126,20211026
1944,280250,565,180,84,2,2,0,0,1,0,0,0,0,2,1,0,96,512,0,20210921,20210826,0
1944,220834,565,496,73,6,1,0,0,1,0,0,0,1,3,1,1224736768,66,0,1,20220227,20220126,20220112
1944,223085,565,270,82,3,0,0,3,0,0,0,0,1,2,1,0,86,0,0,20211026,20210921,20210826
1799,282946,565,90,72,1,0,0,0,0,0,0,0,0,1,1,0,72,0,0,20210826,0,0
1944,280444,565,468,72,6,2,0,0,1,0,0,0,2,3,1,1241513984,94,512,0,20220227,20220126,20220112
10,206654,759,62,53,1,0,0,0,0,0,0,0,1,0,3,0,53,0,0,20210828,0,0
10,139720,759,163,58,2,0,0,0,0,0,0,0,2,0,7,64,53,0,0,20211004,20210828,0
10,178603,759,1430,68,18,1,0,2,0,2,0,0,11,6,23,926041402,66,0,0,20220204,20220202,20220122
144,281241,759,742,64,14,2,0,0,0,0,0,0,9,1,26,977534976,62,0,0,20220301,20220226,20220212
144,225541,759,544,64,12,1,0,0,0,0,0,0,10,2,26,1095122176,63,256,0,20220301,20220226,20220212
1806,200820,759,445,61,6,0,0,0,0,0,0,0,5,2,26,0,69,0,0,20220226,20220104,20211218
1806,225811,759,164,62,2,0,0,0,0,0,0,0,0,2,5,3932160,65,0,0,20210918,20210828,0
1806,212523,759,753,65,15,3,0,0,2,0,0,0,12,1,25,973095424,66,0,0,20220219,20220206,20220123
1806,176993,759,28,66,3,1,0,0,0,0,0,0,0,0,19,0,70,1,0,20220101,20210925,20210828
1,232610,759,90,58,1,0,0,0,0,0,0,0,1,0,3,0,58,0,0,20210828,0,0
1943,230189,759,399,58,5,0,0,1,0,2,0,0,6,0,20,4390912,52,0,0,20220103,20211227,20210918
1943,215818,759,253,61,3,0,0,1,0,0,0,0,3,0,25,74,54,0,0,20220219,20220115,20210828
1943,202052,759,789,64,11,2,0,0,0,0,0,0,10,1,17,944195655,61,0,0,20211225,20211218,20211212
1943,205540,759,787,63,12,3,0,0,2,0,0,0,9,1,25,3426649,57,0,0,20220226,20220219,20220204
19,280602,759,90,58,1,0,0,0,0,0,0,0,1,0,3,0,58,0,0,20210828,0,0
19,183855,759,720,67,8,0,0,0,0,0,0,0,5,4,18,4259840,47,0,0,20211227,20211219,20211127
19,184200,759,374,71,6,1,0,3,1,0,0,0,4,2,15,0,57,0,1,20211213,20211023,20211003
19,280162,759,1605,67,22,8,0,2,4,0,0,0,18,4,26,1107310900,51,0,0,20220301,20220226,20220205
95,284497,759,360,55,4,0,0,0,0,0,0,4,8,0,12,822083584,59,0,0,20211120,20211106,20210925
95,189615,759,238,60,3,0,0,0,0,0,0,0,3,0,5,977469440,55,0,0,20210918,20210911,20210828
95,191388,759,681,58,11,0,0,0,0,0,0,0,12,0,26,1111097402,54,0,0,20220301,20220226,20220205
95,189560,759,163,61,4,0,0,0,0,0,0,0,3,0,9,1006633022,57,0,0,20211024,20211016,20210918
1944,280083,759,1604,82,21,11,0,8,4,0,0,0,1,7,26,1532315225,61,256,0,20220301,20220212,20220206
1944,282458,759,1071,76,15,2,0,5,1,0,0,0,1,3,26,1011307856,60,0,0,20220301,20220212,20220206
7,210455,759,1895,68,22,1,0,1,1,0,0,0,17,8,26,872433664,72,0,0,20220301,20220212,20220205
7,226401,759,180,61,2,0,0,0,0,0,0,0,2,0,19,0,53,0,0,20220101,20210829,0
7,213135,759,1416,69,20,5,0,4,1,0,0,0,13,3,26,956317504,93,1,0,20220301,20220212,20220205
7,205175,759,1646,69,21,2,0,5,1,1,0,0,15,6,26,939540480,83,0,0,20220301,20220212,20220205
5,172962,759,90,52,1,0,0,0,0,0,0,0,2,0,3,0,52,0,0,20210829,0,0
5,179944,759,90,52,1,0,0,0,0,0,0,0,2,0,3,0,52,0,0,20210829,0,0
1795,207920,759,1064,63,17,0,0,2,1,0,0,0,14,3,23,1128940339,68,0,0,20220205,20220123,20220115
1796,283837,759,692,59,8,0,0,0,0,0,0,0,13,1,11,3947086,49,0,0,20211106,20211023,20211016
1796,201266,759,663,65,10,0,0,1,1,0,0,0,10,1,26,16896,70,0,0,20220301,20220205,20211106
94,283148,759,758,56,10,0,0,0,0,1,0,0,19,1,21,1056964652,47,0,0,20220115,20220104,20211225
94,281688,759,685,58,9,0,0,0,0,1,0,0,14,1,26,4341760,51,0,0,20220301,20220213,20220205
11,173373,759,540,66,6,0,0,0,0,0,0,0,7,1,12,1325400131,47,0,0,20211120,20211106,20211016
11,215699,759,152,62,2,0,0,0,0,0,0,0,2,1,5,4849664,51,0,0,20210918,20210829,0
11,221660,759,870,63,11,0,0,0,0,0,0,0,13,0,25,1174405176,67,0,0,20220226,20220219,20220212
11,165153,759,93,65,4,1,0,0,0,0,0,0,3,0,25,0,67,0,0,20220219,20211003,20210918
18,224921,759,1170,63,13,0,0,0,0,1,0,0,12,3,26,1325413191,74,0,0,20220226,20220219,20220212
18,235790,759,599,60,10,0,0,0,0,0,0,0,7,2,26,1023424057,73,0,0,20220226,20220219,20220212
1796,205923,759,895,64,13,1,0,0,1,0,0,0,11,3,26,4083456,74,0,0,20220301,20220226,20220213
95,281336,759,1350,55,15,0,0,0,0,0,0,0,24,0,26,926351420,53,0,0,20220301,20220226,20220212
1793,203793,759,459,70,8,2,0,2,1,0,0,0,6,0,25,63,61,0,0,20220226,20220115,20211206
1793,212992,759,150,60,3,0,0,0,0,0,0,0,2,0,16,62,57,0,0,20211218,20211120,20210911
1960,203783,759,353,62,6,0,0,0,0,0,0,0,6,1,24,0,59,0,0,20220212,20211106,20211015
1960,195202,759,249,61,6,0,0,0,0,0,0,0,4,1,11,4208896,46,0,0,20211106,20211023,20211015
1943,223188,759,180,59,2,0,0,0,0,0,0,0,2,0,5,1023410176,58,0,0,20210918,20210911,0
1943,184469,759,180,58,2,0,0,0,0,0,0,0,2,0,5,1023410176,55,0,0,20210918,20210911,0
1943,192202,759,180,56,2,0,0,0,0,1,0,0,2,0,5,1006632960,52,0,0,20210918,20210911,0
144,226436,759,1483,61,18,0,0,0,0,1,0,0,20,2,26,893925173,53,0,0,20220301,20220226,20220212
18,206585,759,1260,62,14,0,0,0,1,0,0,6,17,3,23,1194740736,49,0,0,20220205,20220123,20220115
18,210972,759,865,62,10,0,0,0,0,1,0,0,10,2,26,1207972933,78,0,0,20220226,20220219,20220212
1943,219732,759,577,61,9,0,0,0,0,0,0,0,8,1,25,3492931,53,0,0,20220226,20220219,20220212
18,222079,759,511,63,13,1,0,0,0,0,0,0,6,1,26,889192511,65,0,0,20220226,20220219,20220123
10,229670,759,268,68,5,3,0,0,0,0,0,0,3,0,13,3997696,63,0,1,20211128,20211107,20211017
10,231410,759,73,64,3,0,0,0,0,0,0,0,1,0,26,0,66,0,0,20220301,20211024,20210912
19,121933,759,270,69,3,0,0,0,0,0,0,4,5,1,16,4587520,62,0,0,20211219,20211206,20210912
94,284320,759,90,48,1,0,0,0,0,1,0,0,3,0,4,0,48,0,0,20210912,0,0
94,180818,759,475,61,8,0,0,0,0,0,0,0,9,1,26,0,69,0,0,20220301,20211227,20211225
1,206652,759,1980,68,22,0,0,0,2,0,0,13,23,8,26,1358972732,76,0,0,20220301,20220212,20220205
1,186547,759,1565,66,19,1,0,0,0,1,0,0,16,6,26,1258310460,75,0,0,20220301,20220212,20220205
1,207566,759,761,66,9,2,0,1,1,1,0,0,9,2,26,1275091712,83,1,0,20220301,20220212,20220205
1,214997,759,318,63,7,1,0,0,0,1,0,0,5,0,26,1006650112,65,0,1,20220301,20220212,20220205
1,203551,759,619,73,9,0,0,0,0,3,0,0,2,5,26,1275086659,77,0,0,20220301,20220212,20220202
1806,280016,759,161,62,5,0,0,0,0,0,0,0,3,0,24,63,63,0,0,20220206,20220104,20211002
109,208616,759,990,60,11,0,0,0,0,0,0,3,17,1,18,977272896,69,0,0,20211227,20211225,20211218
109,189059,759,438,60,8,0,0,0,0,0,0,0,5,0,17,960576841,52,0,0,20211225,20211218,20211211
109,236245,759,1454,62,18,1,0,1,1,0,0,0,17,4,26,842286903,60,0,0,20220301,20220227,20220213
1795,208892,759,356,58,7,0,0,0,0,0,0,0,8,0,25,14662,59,0,0,20220212,20220123,20220115
229,230872,121,540,52,6,0,0,0,0,0,0,0,14,0,6,959329851,46,0,0,20211207,20211124,20211102
229,280504,121,540,52,6,1,0,0,0,0,0,0,14,0,6,892090178,47,0,0,20211207,20211124,20211102
229,215892,121,509,53,6,0,0,0,0,0,0,0,13,0,6,909129021,53,0,0,20211207,20211124,20211102
229,198584,121,450,54,5,0,0,0,0,1,0,0,10,0,6,989869626,47,0,0,20211207,20211124,20211020
229,281595,121,540,54,6,0,0,1,0,0,0,0,14,0,6,926038082,51,0,0,20211207,20211124,20211102
229,208015,121,478,54,6,0,0,0,0,0,0,0,11,1,6,1076769603,46,0,0,20211207,20211124,20211102
229,231416,121,512,52,6,0,0,0,0,1,0,0,12,0,6,959396150,47,0,0,20211207,20211124,20211102
229,234725,121,498,52,6,0,0,0,0,0,0,0,13,0,6,908932410,48,0,0,20211207,20211124,20211102
229,281926,121,498,55,6,0,0,1,0,0,0,0,12,0,6,960050491,52,0,0,20211207,20211124,20211102
229,284065,121,519,55,6,2,0,1,0,0,0,0,14,0,6,959855681,46,0,1,20211207,20211124,20211102
229,201013,121,521,60,6,0,0,0,0,1,0,0,13,1,6,1044135231,60,0,0,20211207,20211124,20211102
229,212207,121,133,61,5,1,0,0,0,0,0,0,5,0,6,3947842,55,0,0,20211207,20211102,20211020
245,226753,121,630,68,7,0,0,0,0,0,0,6,9,2,1,977618745,76,0,0,20220216,20211207,20211124
245,222535,121,630,67,7,0,0,0,0,1,0,0,5,2,1,1044660537,77,0,0,20220216,20211207,20211124
245,189156,121,599,69,7,0,0,0,0,0,0,0,5,2,1,1078086205,75,0,0,20220216,20211207,20211124
245,235243,121,630,69,7,1,0,0,0,1,0,0,5,2,1,1078085175,78,0,0,20220216,20211207,20211124
245,281989,121,540,69,6,0,0,0,0,3,0,0,4,2,1,4471101,79,0,0,20220216,20211207,20211102
245,230965,121,545,64,7,0,0,0,0,0,0,0,4,2,1,876757817,73,0,0,20220216,20211207,20211124
245,234203,121,569,68,7,0,0,1,0,1,0,0,4,2,1,994722108,72,0,0,20220216,20211207,20211124
245,208670,121,605,72,7,4,0,1,1,0,0,0,5,2,1,962085431,83,258,0,20220216,20211207,20211124
245,281935,121,600,77,7,4,0,3,3,1,0,0,4,3,1,1045450835,83,256,0,20220216,20211207,20211124
245,216820,121,530,72,7,2,0,1,0,0,0,0,3,3,1,1012617282,69,0,0,20220216,20211207,20211124
245,283185,121,588,77,7,3,0,4,1,0,0,0,4,2,1,1012683851,79,0,0,20220216,20211207,20211124
245,228702,121,123,66,6,1,0,0,1,0,0,0,1,0,6,1228947770,68,256,0,20211207,20211124,20211102
22,189117,121,630,62,7,0,0,0,0,0,0,0,7,1,1,1027551547,76,0,0,20220222,20211207,20211124
22,216643,121,540,64,6,0,0,0,0,0,0,0,6,1,6,1044132926,78,0,0,20211207,20211124,20211102
22,219841,121,148,69,3,0,0,0,0,0,0,0,1,0,5,1157627975,69,0,0,20211124,20211102,20210914
22,216460,121,630,63,7,0,0,0,0,1,0,0,7,1,1,1044263483,80,0,0,20220222,20211207,20211124
22,211256,121,482,58,6,0,0,0,0,1,0,0,7,0,1,892616515,53,0,0,20220222,20211124,20211102
22,222028,121,529,60,7,0,0,0,0,0,0,0,7,1,1,910045501,72,0,0,20220222,20211207,20211124
22,227234,121,617,60,7,0,0,0,0,2,0,0,7,1,1,976499263,72,0,0,20220222,20211207,20211124
22,188942,121,498,63,6,0,0,1,0,1,0,0,5,1,6,960312899,72,0,0,20211207,20211124,20211102
22,231443,121,546,69,7,3,0,0,2,0,0,0,5,1,1,1061173830,92,512,0,20220222,20211207,20211124
45,188567,121,495,65,6,0,0,0,0,0,0,0,5,1,6,1061239616,69,0,0,20211207,20211124,20211102
22,280058,121,604,74,7,5,0,1,4,0,0,0,6,2,1,1279998023,89,257,1,20220222,20211207,20211124
22,280604,121,173,61,4,0,0,0,0,0,0,0,3,0,1,60,60,0,0,20220222,20211207,20210929
144,205887,360,72,74,1,1,0,0,1,0,0,0,1,0,1,0,74,1,0,20220208,0,0
101059,239904,121,77,66,2,0,0,0,0,0,0,0,1,0,5,62,70,0,0,20211124,20210914,0
78,281374,121,540,53,6,0,0,0,0,0,0,0,11,0,6,1026502971,48,0,0,20211207,20211124,20211102
14,283123,360,180,56,2,0,0,0,0,0,0,0,5,0,1,0,69,0,0,20220129,20220107,0
78,224258,121,540,55,6,0,0,0,0,0,0,0,11,0,6,1076901946,50,0,0,20211207,20211124,20211102
78,199745,121,540,55,6,0,0,0,0,0,0,0,11,0,6,1009857598,51,0,0,20211207,20211124,20211102
78,227759,121,540,55,6,0,0,0,0,0,0,0,11,0,6,1077032255,48,0,0,20211207,20211124,20211102
78,206317,121,492,55,6,0,0,0,0,0,0,0,9,0,6,1043412029,52,0,0,20211207,20211124,20211102
78,233840,121,501,52,6,0,0,0,0,1,0,0,10,0,6,1026634037,49,0,0,20211207,20211124,20211102
78,188166,121,381,52,5,0,0,0,0,0,1,0,8,0,6,989867061,52,0,0,20211207,20211124,20211020
78,281886,121,421,56,6,1,0,0,0,0,0,0,8,0,6,993080389,48,0,0,20211207,20211124,20211102
78,202282,121,449,52,6,0,0,0,0,0,0,0,9,0,6,959329332,49,0,0,20211207,20211124,20211102
78,202539,121,506,63,6,1,0,0,1,0,0,0,10,0,6,1279081790,61,256,0,20211207,20211124,20211102
78,280765,121,34,62,1,0,0,0,0,0,0,0,1,0,1,0,62,0,0,20210914,0,0
78,218745,121,216,59,5,0,0,0,0,1,0,0,6,0,6,3292736,62,0,0,20211207,20211102,20211020
73,281896,121,630,71,7,0,0,0,0,0,0,0,4,4,1,1062228291,82,0,0,20220216,20211207,20211124
73,204963,121,596,69,7,0,0,0,0,0,0,0,4,3,1,1028410694,74,0,0,20220216,20211207,20211124
73,282217,121,630,72,7,0,0,2,0,2,0,0,4,4,1,994858562,87,0,0,20220216,20211207,20211124
73,201535,121,630,70,7,1,0,0,1,0,0,0,4,4,1,978078278,75,0,0,20220216,20211207,20211124
73,280324,121,630,70,7,1,0,0,0,0,0,0,4,4,1,978864707,74,0,0,20220216,20211207,20211124
73,229195,121,510,73,6,0,0,0,0,0,0,0,1,5,6,1061899593,77,0,0,20211207,20211124,20211102
73,199556,121,604,71,7,2,0,0,0,0,0,0,3,4,1,1061833548,87,256,0,20220216,20211207,20211124
73,222509,121,568,70,7,2,0,1,0,2,0,0,3,4,1,1112951119,73,0,1,20220216,20211207,20211124
73,280289,121,489,72,7,4,0,0,2,1,0,0,2,3,1,1163615558,70,0,0,20220216,20211207,20211124
73,202126,121,457,67,6,0,0,3,0,0,1,0,4,3,1,1229324347,71,0,0,20220216,20211207,20211124
73,190871,121,506,74,7,4,0,1,2,0,0,0,3,3,1,1195656280,93,257,0,20220216,20211207,20211124
73,224411,121,228,64,6,1,0,0,0,0,0,0,2,0,6,1010648636,73,1,0,20211207,20211124,20211102
73,179813,121,160,63,5,0,0,0,0,1,0,0,1,0,6,1060978432,65,0,0,20211207,20211124,20211102
73,281385,121,78,65,3,0,0,1,0,0,0,0,2,0,1,1140850688,61,0,0,20220216,20210929,20210914
11,193080,121,630,69,7,0,0,0,0,0,0,0,7,2,1,1145193532,68,0,0,20220216,20211207,20211124
11,232270,121,270,72,3,0,0,0,0,1,0,0,2,2,1,1342177280,61,0,0,20220216,20210929,20210914
11,221660,121,500,68,6,0,0,0,0,2,0,0,5,2,1,1112027724,67,0,0,20220216,20211124,20211102
11,205600,121,505,69,6,1,0,0,0,1,0,0,6,2,1,1140865602,69,0,0,20220216,20211207,20211124
11,201510,121,483,68,6,1,0,0,0,2,1,0,6,2,1,1380319277,64,0,1,20220216,20211207,20211124
11,195864,121,404,71,5,2,0,0,0,0,0,0,4,2,1,956321280,64,0,0,20220216,20211207,20211124
11,197242,121,630,71,7,1,0,1,0,0,0,0,7,2,1,1145980216,64,0,0,20220216,20211207,20211124
11,280017,121,470,62,6,0,0,0,0,0,0,0,7,0,6,960706875,64,0,0,20211207,20211124,20211102
11,205192,121,330,67,6,2,0,0,0,0,0,0,3,1,1,1124088132,68,0,0,20220216,20211207,20211124
11,178088,121,360,70,4,0,0,1,0,0,0,0,4,1,4,1312442880,70,0,0,20211102,20211020,20210929
11,192505,121,603,83,7,6,0,4,5,0,0,0,7,2,1,1382241352,89,256,1,20220216,20211207,20211124
11,211300,121,325,74,5,3,0,0,0,0,0,0,3,1,1,1191198720,80,513,0,20220216,20211207,20211124
100769,218970,121,540,63,6,1,0,0,1,0,0,0,11,0,6,1010848568,56,0,0,20211207,20211124,20211102
100769,223457,121,115,67,4,1,0,0,1,0,0,0,3,0,6,5374016,61,256,0,20211207,20211102,20210929
191,193264,121,95,61,3,1,0,1,0,0,1,0,3,0,6,17920,67,1,0,20211207,20211020,20210914
191,233195,121,198,60,4,0,0,0,0,1,0,0,5,0,6,3604542,68,0,0,20211207,20211102,20210929
69,221087,121,630,67,7,0,0,0,0,0,0,0,6,4,1,1345992271,48,0,0,20220222,20211207,20211124
69,226851,121,540,67,6,0,0,0,0,0,0,0,6,3,6,1346189389,48,0,0,20211207,20211124,20211102
69,215792,121,630,69,7,0,0,0,0,0,0,0,6,4,1,1346254672,52,0,0,20220222,20211207,20211124
