growthdate,injurydate,initialcurveoffset,playerid,injuryduration
9148,0,2,223479,0
9137,0,-5,223495,0
9136,0,48,223498,0
9134,0,-9,223499,0
9150,0,12,223501,0
9134,0,-50,223502,0
8720,0,18,223508,0
9125,0,3,223509,0
9149,0,-14,223510,0
9137,0,-3,223511,0
8958,0,271,283605,0
8710,0,63,223517,0
9123,0,40,223524,0
9132,0,285,281114,0
8911,0,-19,223537,0
9145,0,13,223543,0
9150,0,-38,223550,0
9133,0,-1,223551,0
9123,0,5,223557,0
9140,0,52,223568,0
9122,0,40,223570,0
9136,0,34,223572,0
8309,0,5,223573,0
9130,0,-18,223575,0
8489,0,-26,223576,0
9149,0,-6,223578,0
9137,0,-1,223580,0
9138,0,3,223581,0
8718,0,-24,223593,0
9131,0,-23,223595,0
9126,0,-36,223596,0
8905,0,-1,223597,0
9133,0,-29,223599,0
9137,0,14,223603,0
8711,0,-5,223607,0
9135,0,-12,223608,0
9130,8363,11,223610,63
8958,0,303,284029,0
9127,0,9,223623,0
9128,0,-1,223624,0
9133,0,1,223627,0
8717,0,-72,223629,0
9125,0,13,223633,0
8508,0,0,223635,0
9126,0,-43,223637,0
9124,0,59,223638,0
9137,0,70,223641,0
9133,0,-3,223649,0
9131,0,-2,223652,0
9134,0,78,223654,0
9140,0,-4,223659,0
9139,0,-49,223663,0
9137,0,13,223671,0
9127,0,78,223672,0
8901,0,36,223673,0
8723,0,-49,223676,0
9135,0,39,223678,0
9121,0,11,223679,0
9133,0,0,223682,0
9121,0,-31,223683,0
9137,0,37,223686,0
8720,0,-2,223689,0
9133,0,26,223690,0
8958,0,303,284299,0
9140,0,-23,223694,0
9123,0,8,223695,0
8720,0,37,223697,0
9139,0,44,223707,0
8493,0,11,223709,0
9148,0,-15,223710,0
9144,0,-11,223721,0
8710,0,-28,223724,0
9143,0,-11,223726,0
9124,0,-15,223727,0
9145,0,0,223730,0
9132,0,-16,223731,0
8708,0,3,223732,0
7653,0,39,223734,0
9126,0,7,223736,0
8508,0,19,223740,0
9140,0,-14,223744,0
9147,0,1,223746,0
9128,0,-16,223747,0
9138,0,27,223749,0
9131,0,-37,223750,0
9149,0,19,223751,0
9130,0,21,223752,0
9139,0,-32,223755,0
9150,0,-3,223756,0
8898,0,8,223759,0
9144,0,0,223760,0
9143,0,20,223761,0
8542,0,355,283114,0
9131,0,29,223763,0
9144,0,-37,223764,0
8508,0,71,223765,0
9148,0,70,223767,0
9140,0,49,223779,0
8301,0,14,223785,0
9151,0,-7,223790,0
9127,0,2,223792,0
8714,0,-14,223794,0
9150,0,86,223805,0
9151,0,-86,223810,0
9138,0,13,223811,0
9125,0,67,223813,0
9122,0,-21,223816,0
9139,0,9,223817,0
7656,0,47,223818,0
9145,0,5,223819,0
9131,0,10,223823,0
9129,0,-48,223827,0
9125,0,-26,223839,0
9138,0,-7,223845,0
9129,0,18,223846,0
8496,0,45,223848,0
9130,0,-27,223850,0
9126,0,51,223852,0
9137,0,22,223853,0
9143,0,3,223855,0
9142,0,5,223861,0
9122,0,4,223862,0
9144,0,92,223866,0
9139,0,17,223867,0
9144,0,65,223868,0
9131,0,-20,223870,0
9137,0,52,223873,0
8714,0,38,223874,0
9131,0,-22,223875,0
9127,0,-5,223876,0
8912,0,56,223877,0
9143,0,37,223881,0
9124,0,-35,223885,0
9142,0,6,223896,0
9149,0,58,223898,0
9141,0,-8,223902,0
9139,0,-6,223904,0
9149,0,-23,223905,0
9137,0,-8,223909,0
9127,0,-7,223916,0
9144,0,48,223917,0
8504,0,15,223921,0
8079,0,25,223922,0
9132,0,-23,223925,0
9127,0,54,223926,0
9133,0,86,223929,0
9142,0,2,223933,0
8094,0,24,223934,0
8716,0,62,223941,0
9121,0,6,223951,0
9137,0,-25,223952,0
9134,0,21,223953,0
9139,0,-40,223956,0
9150,0,34,223957,0
8713,0,61,223959,0
9123,0,13,223960,0
9139,0,-8,223962,0
9131,0,58,223963,0
9136,0,14,223966,0
9151,0,81,223967,0
8493,0,7,223968,0
9149,0,-32,223969,0
9143,0,11,223974,0
9131,0,-28,223977,0
9131,0,48,223978,0
9141,0,35,223979,0
9151,0,2,223981,0
9148,0,-28,223982,0
9151,0,-22,223987,0
9150,0,-18,223993,0
8958,0,327,283884,0
8542,0,280,283093,0
9135,0,-3,224003,0
8714,0,61,224009,0
9133,0,-99,224010,0
9124,0,32,224013,0
8908,0,-18,224014,0
9144,0,-40,224015,0
9130,0,80,224019,0
9130,0,-40,224021,0
9131,0,23,224027,0
9136,0,106,224030,0
8498,0,8,224031,0
9129,0,92,224032,0
9139,0,-7,224039,0
9137,0,21,224041,0
9140,0,-42,224044,0
8318,0,71,224045,0
9133,0,19,224049,0
8958,0,334,284544,0
9134,0,144,224062,0
9133,0,-11,224065,0
9145,0,4,224067,0
8492,0,4,224069,0
9123,0,-4,224071,0
9151,0,-1,224075,0
9127,0,-5,224077,0
9150,0,34,224081,0
9135,0,6,224088,0
9148,0,-34,224090,0
9145,0,-53,224091,0
9132,0,104,224094,0
9128,0,-13,224095,0
9129,0,-28,224097,0
9149,0,14,224099,0
9139,0,-2,224100,0
9125,0,49,224103,0
9128,0,-9,224104,0
9147,0,-32,224108,0
9135,0,2,224110,0
8904,0,46,224113,0
9126,0,5,224116,0
8921,0,-10,224123,0
8486,0,-17,224126,0
9138,0,294,283848,0
8912,0,-6,224128,0
9146,0,-36,224130,0
9134,0,20,224142,0
9150,0,-6,224143,0
9138,0,-4,224144,0
9136,0,-13,224146,0
9144,0,-20,224150,0
8709,0,-19,224151,0
9150,0,57,224158,0
9134,0,62,224163,0
9139,0,-5,224164,0
8913,0,-43,224179,0
9132,0,-19,224180,0
8730,0,44,224185,0
9127,0,80,224186,0
9146,0,41,224189,0
9142,0,59,224196,0
9136,0,34,224198,0
8911,0,-18,224202,0
9132,0,-8,224205,0
8735,0,70,224213,0
9140,0,2,224215,0
8717,0,48,224217,0
8707,0,59,224218,0
9138,0,98,224221,0
8916,0,47,224230,0
9140,0,-43,224231,0
9134,0,3,224232,0
9128,0,64,224235,0
9135,0,62,224238,0
9136,0,-13,224241,0
9151,0,70,224242,0
9123,0,32,224243,0
8498,0,16,224250,0
9135,0,-25,224251,0
9135,0,-42,224253,0
9149,0,2,224254,0
9140,0,62,224257,0
9137,0,107,224258,0
8906,0,-2,224259,0
9142,0,-24,224262,0
9128,0,-23,224263,0
9128,0,30,224265,0
9125,0,38,224267,0
9126,0,-3,224270,0
8485,0,-13,224271,0
9122,0,27,224274,0
9138,0,91,224293,0
9142,0,30,224294,0
9137,0,56,224297,0
9128,0,4,224299,0
9135,0,36,224300,0
9134,0,65,224301,0
9138,0,75,224302,0
8908,0,-34,224304,0
9147,0,12,224307,0
9138,0,37,224308,0
9123,0,5,224309,0
9135,0,-23,224311,0
8729,0,-56,224313,0
8091,0,20,224314,0
8507,0,9,224315,0
9147,0,0,224316,0
9129,0,2,224317,0
9139,0,-22,224318,0
8920,0,-26,224319,0
9124,0,-17,224324,0
9131,0,-4,224325,0
9151,0,-13,224327,0
8958,0,289,284028,0
9151,0,-38,224330,0
9128,0,-4,224334,0
9125,0,-67,224335,0
8078,0,34,224336,0
8715,0,33,224345,0
9133,0,-1,224347,0
9132,0,-25,224349,0
9135,0,26,224356,0
9149,0,-8,224359,0
9123,0,17,224361,0
8958,0,301,284013,0
9128,0,-32,224366,0
9135,0,-13,224368,0
9151,0,-30,224371,0
9149,0,120,224374,0
9124,0,-2,224375,0
9149,0,56,224376,0
9127,0,53,224378,0
9126,0,-14,224386,0
9142,0,-31,224387,0
9131,0,39,224388,0
9129,0,1,224391,0
8720,0,-8,224394,0
8504,0,48,224396,0
9132,0,70,224400,0
8908,0,-45,224403,0
9136,0,9,224407,0
9123,0,-2,224410,0
8715,0,87,224411,0
9142,0,-36,224418,0
9123,0,19,224422,0
9131,0,36,224423,0
9122,0,-9,224424,0
9141,0,-37,224425,0
9122,0,-15,224426,0
9144,0,-5,224428,0
8498,0,-22,224432,0
8542,0,320,282945,0
9134,0,52,224436,0
9124,0,-19,224437,0
9138,0,40,224438,0
9121,0,-24,224440,0
9135,0,14,224442,0
9136,0,35,224443,0
9134,0,-31,224444,0
9133,0,17,224445,0
9122,0,21,224446,0
9132,0,-17,224449,0
9142,0,-3,224455,0
9144,0,-6,224456,0
9149,8862,29,224458,56
8918,0,-2,224459,0
8721,0,-15,224461,0
9132,0,-2,224463,0
9145,0,-54,224483,0
9144,0,-5,224484,0
9150,0,-14,224487,0
9150,0,19,224488,0
9150,0,44,224489,0
9122,0,2,224494,0
9131,0,-6,224496,0
9139,0,38,224499,0
9135,0,29,224505,0
9134,0,-3,224506,0
9142,0,-18,224507,0
9151,0,3,224508,0
9122,0,26,224509,0
9138,0,-29,224510,0
9145,0,-8,224511,0
9142,0,-30,224515,0
9131,0,-5,224518,0
9130,0,-3,224520,0
9141,0,-110,224522,0
8500,0,38,224524,0
9135,0,-24,224525,0
8503,0,-22,224528,0
8711,0,37,224537,0
9138,0,9,224538,0
8729,0,61,224540,0
9136,0,24,224542,0
9134,0,-8,224543,0
9136,0,45,224566,0
9136,0,25,224567,0
9134,0,-10,224569,0
9131,0,-14,224570,0
8917,0,55,224574,0
9131,0,297,283007,0
9140,0,19,224576,0
9150,0,-17,224582,0
9129,0,38,224588,0
9124,0,6,224589,0
9144,0,-161,224590,0
9132,0,44,224591,0
9151,0,43,224593,0
8071,0,28,224599,0
8505,0,-21,224600,0
9129,0,4,224604,0
9122,0,1,224655,0
9151,8380,-4,224656,77
8902,0,-28,224659,0
9132,0,-35,224662,0
9143,0,50,224663,0
9134,0,31,224665,0
9131,0,2,224669,0
9126,0,-4,224715,0
9139,0,1,224719,0
8500,0,-3,224723,0
8509,0,-2,224724,0
9144,0,27,224739,0
9147,0,52,224741,0
9131,0,55,224756,0
9138,0,30,224761,0
8493,0,13,224769,0
9132,0,-40,224770,0
9149,0,39,224774,0
9137,0,38,224775,0
9130,0,-2,224789,0
9142,0,-12,224791,0
9129,0,58,224792,0
9140,0,72,224796,0
9136,0,-61,224798,0
8922,0,-50,224799,0
9140,0,0,224805,0
8899,0,30,224808,0
9128,0,75,224810,0
8927,0,29,224811,0
8728,0,2,224813,0
9133,0,17,224814,0
8914,0,-14,224817,0
8308,0,16,224821,0
9144,0,54,224822,0
9128,0,-14,224826,0
9147,0,-32,224828,0
9130,0,110,224832,0
9144,0,54,224836,0
9123,0,37,224837,0
9126,0,62,224838,0
9135,0,77,224841,0
9150,0,1,224842,0
9145,0,-17,224846,0
9143,0,-7,224854,0
9128,0,-45,224855,0
9146,0,51,224865,0
8495,0,-4,224869,0
9131,0,35,224875,0
9124,0,72,224876,0
9126,0,66,224880,0
9144,0,29,224882,0
9138,0,10,224883,0
9134,0,3,224885,0
9129,0,4,224887,0
9138,0,-23,224890,0
9135,0,-17,224891,0
9123,0,-32,224894,0
9124,0,2,224895,0
8509,0,-38,224911,0
9124,0,25,224913,0
9136,0,-17,224915,0
9122,0,0,224917,0
9127,0,-9,224920,0
9139,0,49,224921,0
9141,0,24,224925,0
9133,0,90,224927,0
8900,0,11,224930,0
8729,0,-11,224933,0
9140,0,8,224936,0
9133,0,-36,224937,0
9132,0,-17,224940,0
9150,0,2,224952,0
9128,0,26,224953,0
9137,0,82,224956,0
9121,0,-23,224962,0
9140,0,-17,224964,0
8708,0,-42,224965,0
8910,0,8,224967,0
8906,0,21,224969,0
9149,0,-5,224970,0
9140,0,0,224977,0
9128,0,20,224980,0
8909,0,-29,224981,0
9129,0,-12,224982,0
9124,0,-1,224986,0
9131,0,12,224987,0
9140,0,9,224995,0
9125,0,-23,224996,0
9148,0,61,225001,0
9126,0,46,225006,0
9137,0,28,225009,0
9150,0,-14,225010,0
9136,0,2,225013,0
9135,0,9,225014,0
9138,0,1,225015,0
9140,0,7,225016,0
8915,0,-5,225018,0
9122,0,39,225019,0
8725,0,-9,225021,0
9147,0,-10,225024,0
9136,0,54,225026,0
8916,8730,-4,225028,113
9130,0,-11,225033,0
9125,0,67,225034,0
8958,0,322,284257,0
9135,0,-24,225041,0
9147,0,47,225050,0
9131,0,25,225051,0
9134,0,50,225053,0
9124,0,11,225060,0
9133,0,-20,225061,0
9139,0,7,225062,0
9126,0,-31,225068,0
9148,0,66,225071,0
9149,0,48,225072,0
9121,0,-65,225075,0
9140,0,-1,225077,0
8498,0,-40,225079,0
8493,0,28,225081,0
9139,0,48,225084,0
9133,0,-7,225085,0
9150,0,-16,225088,0
9130,0,64,225100,0
9148,0,60,225101,0
9130,0,40,225106,0
8505,0,26,225114,0
8916,0,38,225115,0
9145,0,10,225116,0
9129,0,-30,225117,0
8922,0,14,225120,0
8730,0,42,225121,0
8730,0,44,225123,0
9145,0,-26,225125,0
9129,0,66,225126,0
9128,0,-21,225127,0
9130,0,-3,225128,0
9144,0,42,225134,0
9125,0,12,225136,0
9139,0,79,225137,0
8297,0,3,225139,0
9132,0,7,225140,0
8958,0,208,284418,0
8080,8373,49,225144,128
9132,0,0,225145,0
9131,0,41,225146,0
9128,0,-55,225147,0
9124,0,-13,225149,0
9124,0,63,225150,0
9128,0,23,225151,0
9122,0,-3,225152,0
9137,0,117,225161,0
8900,0,2,225169,0
8707,0,-6,225172,0
9142,0,-193,225173,0
8899,0,21,225174,0
9124,0,26,225176,0
9121,0,-26,225177,0
9131,0,9,225182,0
8727,0,72,225187,0
9130,0,-107,225189,0
9135,0,4,225191,0
9143,0,54,225193,0
9133,0,82,225196,0
9121,0,0,225198,0
8715,0,55,225199,0
9139,0,23,225200,0
9144,0,34,225201,0
9145,0,-38,225203,0
8924,0,92,225204,0
8491,0,42,225206,0
9123,0,6,225210,0
9144,0,-15,225213,0
9151,0,-21,225234,0
9129,0,10,225251,0
8719,0,21,225252,0
8707,0,72,225253,0
9121,0,45,225255,0
9133,0,2,225256,0
9134,0,108,225258,0
9127,0,70,225261,0
9126,0,112,225263,0
9142,0,29,225266,0
8481,0,-12,225271,0
9149,0,29,225273,0
9121,0,-43,225279,0
9127,0,25,225280,0
9142,0,-14,225282,0
9125,0,0,225285,0
9138,0,-19,225289,0
9127,0,13,225293,0
9141,0,-11,225294,0
9134,0,42,225295,0
9144,0,49,225299,0
8906,0,-1,225305,0
8913,0,87,225309,0
9125,0,-12,225310,0
9139,0,20,225315,0
9146,0,-26,225316,0
9139,0,-6,225317,0
9139,0,-1,225318,0
9139,0,21,225319,0
9140,0,47,225321,0
9135,0,-6,225332,0
9124,0,24,225333,0
9150,0,15,225336,0
9136,0,42,225341,0
9150,0,78,225342,0
8728,0,56,225344,0
9135,0,42,225352,0
9133,0,-4,225355,0
9146,0,-4,225356,0
9144,0,-10,225361,0
9128,0,13,225363,0
9139,0,4,225364,0
8725,0,22,225368,0
9134,0,58,225369,0
9135,0,69,225375,0
9135,0,-30,225381,0
9140,0,-3,225382,0
9148,0,43,225387,0
9123,0,-16,225389,0
9124,0,-31,225395,0
9144,0,-12,225401,0
8719,0,5,225402,0
8497,0,62,225403,0
9138,0,-1,225409,0
8490,0,30,225410,0
9145,0,-28,225419,0
9137,0,44,225423,0
9149,0,78,225428,0
9143,0,69,225430,0
9135,0,24,225434,0
9150,0,49,225435,0
9135,0,-35,225439,0
9122,0,-20,225440,0
9126,0,52,225441,0
9123,0,45,225450,0
9151,0,116,225455,0
9123,0,29,225473,0
8724,0,61,225475,0
9145,0,35,225476,0
9149,0,-13,225477,0
9126,0,17,225479,0
9126,0,12,225482,0
9125,0,10,225486,0
9127,0,22,225496,0
9148,0,58,225498,0
9135,0,56,225502,0
9134,0,-5,225507,0
8908,0,74,225508,0
9141,0,-8,225510,0
9145,0,35,225519,0
9140,0,-17,225521,0
8502,0,-19,225523,0
8923,0,88,225524,0
8925,0,40,225530,0
9129,0,63,225531,0
9149,0,28,225532,0
9140,0,37,225533,0
9149,0,-4,225534,0
9142,0,43,225536,0
9130,0,63,225539,0
9141,0,-4,225541,0
9130,0,36,225542,0
9124,0,-9,225543,0
9142,0,14,225544,0
7457,0,35,225548,0
9122,0,57,225550,0
9143,0,38,225551,0
8708,0,17,225555,0
9132,0,71,225557,0
9124,0,-25,225558,0
9121,0,-62,225561,0
9144,0,-20,225562,0
9122,0,69,225564,0
8728,0,39,225567,0
9143,0,0,225572,0
9141,0,11,225583,0
9139,0,-23,225584,0
9141,0,18,225586,0
9129,0,-25,225590,0
9128,0,-17,225591,0
9136,0,-41,225600,0
9150,0,1,225602,0
9138,0,-3,225603,0
9136,0,-40,225604,0
9143,0,15,225614,0
9143,0,23,225615,0
9134,0,41,225625,0
8488,0,78,225629,0
9144,0,-20,225632,0
9131,0,63,225636,0
9134,0,35,225643,0
7473,0,22,225646,0
8493,0,-13,225647,0
9125,0,-1,225650,0
9142,0,19,225652,0
8717,0,57,225653,0
8908,0,53,225654,0
8724,0,90,225659,0
9138,0,-2,225660,0
9135,0,-7,225661,0
8902,0,65,225663,0
9124,0,-7,225664,0
9132,0,-18,225666,0
9145,0,-22,225667,0
9148,0,-5,225668,0
8920,0,52,225669,0
9122,0,96,225673,0
9129,0,29,225677,0
8081,0,33,225680,0
8735,0,-18,225682,0
9121,0,2,225685,0
8714,0,30,225688,0
9137,0,53,225692,0
9148,0,6,225693,0
9147,0,28,225694,0
9149,0,0,225699,0
8707,0,5,225701,0
7294,0,28,225708,0
9128,0,6,225710,0
9135,0,63,225711,0
8504,0,51,225712,0
9135,0,102,225713,0
9144,0,-13,225714,0
9134,0,9,225715,0
9124,0,49,225719,0
9142,0,23,225722,0
9136,0,18,225725,0
9128,0,6,225730,0
8511,0,-46,225731,0
9130,0,3,225733,0
9139,0,-59,225734,0
8920,0,21,225735,0
9146,0,59,225750,0
9127,0,-42,225755,0
9131,0,61,225756,0
9136,0,-55,225758,0
8709,0,29,225759,0
9124,0,113,225768,0
9141,0,53,225769,0
9130,0,-9,225770,0
9122,0,34,225775,0
9127,0,-83,225778,0
9125,0,36,225780,0
9122,0,0,225782,0
9122,0,62,225783,0
9129,0,23,225784,0
9138,0,-7,225785,0
9134,0,115,225790,0
9124,0,-40,225792,0
9146,0,53,225793,0
9124,0,71,225798,0
9126,0,54,225803,0
9128,0,-3,225804,0
9147,0,-14,225806,0
9134,0,8,225808,0
9129,0,17,225811,0
9130,0,-7,225812,0
9128,0,2,225827,0
7294,0,58,225834,0
8916,0,29,225843,0
9144,0,-11,225844,0
9131,0,-25,225847,0
9144,0,-5,225849,0
9132,0,44,225850,0
9137,0,-23,225851,0
9149,0,65,225853,0
9144,0,0,225855,0
9142,0,32,225859,0
9131,0,93,225863,0
9145,0,48,225864,0
9136,0,18,225868,0
9121,0,-60,225872,0
9141,0,44,225873,0
8904,0,-19,225875,0
9140,0,-1,225878,0
9141,0,0,225880,0
9148,0,-35,225904,0
9140,0,84,225908,0
9134,0,14,225915,0
9123,0,-23,225926,0
9149,0,70,225931,0
8504,0,13,225934,0
9122,0,-6,225939,0
9124,0,120,225945,0
9129,0,51,225946,0
8727,0,-24,225950,0
9146,0,-24,225951,0
9151,0,50,225953,0
9138,0,64,225955,0
9126,0,32,225960,0
9134,0,43,225970,0
9136,0,41,225974,0
9135,0,-56,225976,0
9134,0,-37,225981,0
9133,0,-5,225983,0
9123,0,36,225984,0
9131,0,-24,225986,0
9132,0,-18,225993,0
8718,0,-4,225997,0
9132,0,-17,225998,0
9135,0,-1,225999,0
9133,0,71,226002,0
9142,0,-1,226006,0
9136,0,42,226012,0
9142,0,25,226016,0
9126,0,13,226025,0
9145,0,-42,226028,0
9135,0,-42,226029,0
9147,0,0,226031,0
9149,0,-5,226033,0
9130,0,-11,226035,0
8958,0,310,284545,0
8912,0,10,226045,0
9139,0,1,226046,0
9126,0,-59,226049,0
9137,0,12,226050,0
9121,0,91,226051,0
9123,0,-91,226055,0
9140,0,-37,226056,0
9145,0,-43,226057,0
9122,0,-44,226060,0
9123,0,89,226061,0
9151,0,2,226075,0
9123,0,12,226076,0
9138,0,-1,226077,0
9133,0,5,226078,0
9145,0,-17,226084,0
8718,0,5,226086,0
9147,0,32,226093,0
9133,0,-45,226094,0
9131,0,-40,226098,0
8731,0,33,226102,0
9136,0,86,226103,0
9129,0,30,226105,0
9129,0,29,226106,0
9134,0,21,226108,0
9131,0,-23,226109,0
9144,0,-5,226110,0
9148,0,60,226112,0
9129,0,40,226116,0
9128,0,-17,226117,0
9124,0,-14,226123,0
9128,0,-2,226127,0
9138,0,-7,226129,0
9131,0,23,226130,0
8900,0,47,226132,0
9124,0,-47,226139,0
9123,0,80,226140,0
9147,0,-15,226157,0
9147,0,30,226161,0
9124,0,41,226162,0
9126,0,83,226166,0
9128,0,58,226168,0
9149,0,9,226170,0
9134,0,47,226172,0
9144,0,52,226174,0
9137,0,0,226179,0
8915,0,33,226180,0
8909,0,-32,226181,0
9127,0,-4,226203,0
9123,0,39,226205,0
9136,0,61,226206,0
9146,0,-12,226215,0
9143,0,3,226216,0
9137,0,-65,226220,0
9135,0,6,226221,0
9123,0,-3,226223,0
9132,0,17,226226,0
9145,0,-26,226228,0
9124,0,41,226229,0
9134,0,38,226231,0
9135,0,2,226232,0
9122,0,26,226235,0
9143,0,-13,226239,0
9139,0,-4,226246,0
9131,0,-3,226249,0
9125,0,-4,226259,0
9125,0,19,226260,0
9149,0,-76,226261,0
9139,0,-19,226267,0
9122,0,38,226268,0
8126,0,301,281516,0
9136,0,75,226271,0
9122,0,-13,226272,0
8904,0,-41,226273,0
9122,0,7,226278,0
9136,0,7,226287,0
9136,0,21,226288,0
9149,0,68,226289,0
8925,0,-25,226290,0
9134,0,-12,226291,0
9134,0,84,226295,0
9135,0,17,226299,0
9123,0,40,226300,0
9130,0,-57,226352,0
9141,0,14,226356,0
9137,0,85,226370,0
9139,0,-26,226376,0
9126,0,-10,226377,0
9138,0,-7,226378,0
9139,0,-6,226379,0
9126,0,8,226380,0
9139,0,-10,226382,0
9139,0,-27,226385,0
9139,0,51,226386,0
9132,0,57,226387,0
7710,0,292,280618,0
9141,0,1,226393,0
9140,0,274,282788,0
9128,0,22,226401,0
8291,0,43,226405,0
8542,0,283,282787,0
9133,0,7,226408,0
9123,0,1,226409,0
9123,0,24,226411,0
9142,0,22,226414,0
9129,0,64,226415,0
9123,0,-52,226418,0
9132,0,-1,226419,0
9141,0,31,226426,0
9124,0,-21,226429,0
9140,0,78,226430,0
9137,0,48,226431,0
9141,0,93,226436,0
9143,0,-39,226438,0
8492,0,-6,226440,0
8732,0,19,226442,0
8126,0,254,281515,0
8301,0,17,226447,0
9133,0,-30,226450,0
9131,0,-1,226454,0
9139,0,44,226456,0
9145,0,61,226468,0
9150,0,-45,226490,0
9128,0,63,226491,0
9147,0,18,226492,0
9133,0,-7,226499,0
8910,0,51,226506,0
9132,0,41,226507,0
9141,0,22,226508,0
9140,0,-2,226509,0
9149,0,40,226510,0
9136,0,70,226514,0
8714,0,14,226515,0
9136,0,-5,226516,0
9127,0,-18,226517,0
9127,0,70,226518,0
9131,0,37,226521,0
9131,0,87,226523,0
8919,0,35,226536,0
8485,0,27,226537,0
9151,0,-1,226538,0
9144,0,9,226539,0
9144,0,-13,226540,0
9137,0,7,226541,0
8733,0,-27,226542,0
8066,0,7,226543,0
7710,0,327,280617,0
9129,0,-46,226546,0
9125,0,20,226553,0
9142,0,-9,226560,0
9142,0,39,226561,0
9136,0,51,226563,0
9146,0,15,226564,0
9135,0,22,226568,0
9121,0,-40,226572,0
9132,0,19,226574,0
8906,0,-50,226576,0
9144,0,44,226580,0
7896,0,37,226583,0
9132,0,1,226585,0
9145,0,23,226592,0
9122,0,-49,226596,0
8079,0,49,226601,0
9139,0,27,226602,0
9144,0,-61,226604,0
8912,0,26,226616,0
8311,0,-15,226617,0
9130,0,23,226624,0
9123,0,-1,226626,0
8922,0,21,226627,0
8492,0,4,226630,0
8542,0,348,282786,0
9151,0,82,226633,0
9134,0,-9,226636,0
8720,0,68,226637,0
8709,0,-52,226645,0
9132,0,3,226646,0
9142,0,8,226650,0
8712,0,-34,226651,0
9137,0,26,226652,0
9144,0,35,226654,0
9133,0,-45,226656,0
8958,0,212,284027,0
9150,0,49,226662,0
9145,0,-8,226668,0
8489,0,2,226671,0
9129,0,-17,226675,0
9145,0,89,226677,0
9130,0,-63,226679,0
9124,0,-26,226681,0
9136,0,-44,226683,0
9140,0,75,226686,0
9144,0,7,226690,0
9144,0,87,226693,0
9125,0,-35,226697,0
9137,0,15,226698,0
9126,0,9,226705,0
9137,0,16,226706,0
9142,0,-28,226709,0
9123,0,151,226710,0
9131,0,4,226711,0
9128,0,-11,226721,0
9139,0,11,226723,0
9126,0,9,226726,0
9137,0,-4,226727,0
9141,0,9,226728,0
9144,0,15,226729,0
9139,0,31,226731,0
9141,0,-22,226732,0
9144,0,-6,226736,0
9130,0,16,226737,0
8302,0,36,226747,0
9149,0,53,226753,0
9141,0,14,226757,0
9142,0,58,226759,0
9144,0,-7,226765,0
9141,0,32,226766,0
8511,0,61,226767,0
9129,0,13,226772,0
9137,0,40,226773,0
9141,0,-19,226775,0
9121,0,15,226777,0
8724,0,-21,226781,0
9137,0,-14,226783,0
9141,0,5,226786,0
9140,0,-28,226787,0
9132,0,57,226789,0
9123,0,88,226790,0
9149,0,20,226791,0
8908,0,6,226793,0
8958,0,273,284026,0
9124,0,7,226798,0
9126,0,-37,226801,0
8726,0,48,226803,0
9144,0,-63,226804,0
8301,0,37,226805,0
9142,0,62,226807,0
8728,0,-27,226808,0
9144,0,33,226810,0
9144,0,-16,226811,0
9135,0,-10,226818,0
9125,0,68,226832,0
9128,0,53,226851,0
9150,0,89,226853,0
9121,0,-49,226861,0
9125,0,19,226863,0
9127,0,20,226864,0
8898,0,-4,226865,0
9149,0,-67,226866,0
8708,0,45,226874,0
9130,0,17,226877,0
8299,0,-16,226879,0
8958,0,293,283979,0
9144,0,19,227040,0
9135,0,-8,227050,0
9150,0,0,227052,0
9122,9218,23,227055,198
9141,0,16,227082,0
9136,0,26,227106,0
9135,0,-7,227127,0
9138,0,-9,227143,0
9122,0,-18,227145,0
9122,0,-20,227146,0
8958,0,269,284256,0
9148,0,19,227150,0
8482,0,-32,227153,0
9122,0,7,227155,0
9138,0,0,227159,0
9131,0,1,227161,0
9132,0,0,227163,0
8733,0,26,227164,0
9131,0,28,227170,0
9135,0,0,227174,0
9136,0,-13,227175,0
9136,0,11,227179,0
9136,0,-104,227183,0
9137,0,10,227186,0
8489,0,-40,227215,0
9128,0,247,284025,0
8914,0,4,227217,0
9129,0,6,227222,0
7901,0,28,227223,0
9142,0,44,227224,0
8735,0,21,227227,0
9122,0,-5,227228,0
8490,0,0,227230,0
9143,0,96,227234,0
8708,0,-33,227235,0
9123,0,68,227236,0
9136,0,-10,227274,0
9138,0,-30,227275,0
9137,0,-61,227287,0
9147,0,-43,227288,0
9151,0,-13,227289,0
8707,0,22,227290,0
9131,0,24,227362,0
9128,0,-4,227370,0
9122,0,-3,227371,0
9123,0,26,227379,0
8927,0,-17,227394,0
9132,0,-4,227398,0
8958,0,271,284255,0
8723,0,55,227418,0
9150,0,-75,227437,0
8542,0,328,283061,0
8719,0,93,227444,0
8495,0,27,227445,0
9148,0,-12,227446,0
9137,0,-3,227476,0
9134,0,-45,227477,0
8920,0,-31,227492,0
9133,0,-33,227498,0
9143,0,-8,227503,0
9133,0,18,227508,0
9130,0,-33,227509,0
9126,0,48,227511,0
9136,0,42,227513,0
9148,0,5,227515,0
9143,0,-11,227520,0
9128,0,2,227522,0
9129,0,-12,227528,0
9124,0,-23,227529,0
9125,0,14,227530,0
9135,0,36,227535,0
7668,0,12,227536,0
9143,0,0,227537,0
9128,0,37,227539,0
9138,0,-56,227545,0
9131,0,-3,227547,0
9135,0,-1,227548,0
8500,0,24,227550,0
